GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,SM_COST,TRAIN_COST,CAR_COST
2,0,1,426,7,0,1,1,1,1,1,1,0,1,2,1,1,1,1.04,36,0.6,0.56,49,0.3,1,0.72,78,2,0.49,0.36,0.78
3,1,1,1001,4,0,1,1,1,4,1,3,0,1,23,1,1,1,3.15,58,0.6,2.3,78,0.3,0,1.52,162,3,0.78,0.58,1.62
2,0,1,348,3,1,1,1,1,3,1,2,0,1,10,1,1,1,1.92,89,1.2,1.07,92,0.3,1,1.5,80,2,0.92,0.89,0.8
3,1,1,714,3,1,1,2,0,3,1,3,0,17,2,1,1,1,2.05,106,1.2,1.22,140,0.1,0,1.2,90,2,1.4,1.06,0.9
3,1,1,592,3,0,1,3,1,3,1,3,0,22,1,1,1,1,1.68,50,0.3,1.43,62,0.2,0,1.28,72,3,0.62,0.5,0.72
3,1,1,829,3,1,1,3,1,3,1,3,0,17,22,1,1,1,2.54,112,0.6,1.27,133,0.2,0,3.64,220,2,1.33,1.12,2.2
3,1,1,870,3,1,3,2,0,3,1,3,0,22,12,1,1,1,2.37,169,1.2,1.47,198,0.1,0,2.08,143,2,1.98,1.69,1.43
3,1,1,699,3,1,1,2,0,2,1,3,0,17,25,1,1,1,2.57,110,0.6,0.84,165,0.3,0,2.16,234,2,1.65,1.1,2.34
3,1,1,583,3,0,1,2,1,4,1,3,0,2,25,1,1,1,2.2,58,0.3,1.5,70,0.2,0,1.4,123,2,0.7,0.58,1.23
3,1,1,1190,4,1,6,1,1,4,1,2,0,2,25,1,1,1,1.6,19,1.2,0.6,31,0.1,0,1.56,110,1,0.31,0.19,1.1
3,1,1,579,3,0,1,2,1,4,1,3,0,2,25,1,1,1,2.25,43,1.2,1.26,50,0.2,0,1.2,72,3,0.5,0.43,0.72
3,1,1,568,3,0,1,2,1,2,1,2,0,2,1,1,1,1,1.35,42,0.3,0.77,48,0.3,0,1.43,44,2,0.48,0.42,0.44
3,1,1,1040,4,0,3,1,0,2,1,2,0,17,25,1,1,1,3.92,187,1.2,1.31,205,0.3,0,2.9,175,2,2.05,1.87,1.75
3,1,1,782,3,1,1,2,1,4,1,3,0,1,25,1,1,1,2.55,94,0.6,0.85,109,0.2,0,2.0,162,3,1.09,0.94,1.62
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,1.4,117,0.6,0.63,136,0.2,0,1.2,91,2,1.36,1.17,0.91
3,1,1,687,3,1,1,1,1,2,1,2,0,1,25,1,1,1,1.82,105,1.2,0.63,122,0.2,0,1.9,169,2,1.22,1.05,1.69
3,1,1,850,3,1,3,2,0,2,1,2,0,17,2,1,1,1,2.31,152,1.2,1.22,198,0.2,0,1.12,72,3,1.98,1.52,0.72
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,1.25,75,1.2,0.67,99,0.1,0,0.9,40,1,0.99,0.75,0.4
3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,1.72,138,0.6,0.93,155,0.2,0,1.4,97,2,1.55,1.38,0.97
3,1,1,1117,4,1,1,1,0,3,0,3,0,25,2,1,1,1,1.14,82,0.3,0.44,84,0.1,0,1.56,104,1,0.84,0.82,1.04
3,1,1,1087,4,0,3,1,1,5,1,2,0,25,1,1,1,1,1.82,123,0.3,0.71,172,0.2,0,2.16,128,3,1.72,1.23,1.28
3,1,1,463,1,0,3,1,0,3,1,3,0,22,2,1,1,1,1.59,53,0.6,0.87,68,0.1,0,0.56,40,2,0.68,0.53,0.4
3,1,1,584,3,0,1,2,1,3,1,4,0,2,20,1,1,1,1.78,45,0.3,1.0,49,0.1,0,1.2,56,2,0.49,0.45,0.56
2,0,1,372,3,1,6,1,1,4,1,3,1,2,1,1,1,1,1.3,4200,0.3,0.67,5040,0.1,0,0.8,56,2,0.0,0.0,0.56
3,1,1,690,3,1,1,2,0,2,1,2,0,2,1,1,1,1,1.19,60,0.3,0.5,71,0.1,0,0.9,40,3,0.71,0.6,0.4
2,0,1,326,3,0,7,1,1,1,1,1,1,1,2,1,1,1,1.67,1850,0.6,0.86,2405,0.1,0,0.72,50,1,0.0,0.0,0.5
3,1,1,1074,4,0,3,1,1,2,0,2,0,17,2,1,1,1,2.84,139,0.6,1.65,149,0.2,0,1.52,88,3,1.49,1.39,0.88
3,1,1,522,2,0,3,1,0,2,0,2,0,25,2,1,1,1,1.25,72,1.2,0.44,99,0.1,0,1.2,64,2,0.99,0.72,0.64
3,1,1,907,3,1,3,2,1,3,1,3,0,1,25,1,1,1,2.91,218,0.6,1.09,254,0.1,0,1.76,160,2,2.54,2.18,1.6
3,1,1,487,1,1,1,2,0,3,1,3,0,22,1,1,1,1,1.89,81,0.3,0.81,94,0.1,0,1.36,105,2,0.94,0.81,1.05
3,1,1,644,3,0,3,2,1,4,1,3,0,2,17,1,1,1,2.0,106,1.2,1.02,128,0.2,0,1.5,169,3,1.28,1.06,1.69
3,1,1,820,3,1,1,3,1,3,1,3,0,2,1,1,1,1,0.97,65,0.3,0.39,76,0.3,0,1.17,60,2,0.76,0.65,0.6
3,1,1,1160,4,1,3,1,0,3,1,3,0,12,22,1,1,1,1.57,132,0.3,1.02,147,0.1,0,1.28,130,3,1.47,1.32,1.3
3,1,1,632,3,0,3,2,1,2,1,2,0,22,1,1,1,1,1.57,130,0.3,0.59,139,0.1,0,2.21,123,2,1.39,1.3,1.23
3,1,1,1085,4,0,3,1,1,5,1,2,0,1,23,1,1,1,2.56,99,0.3,1.98,111,0.3,0,1.69,64,3,1.11,0.99,0.64
3,1,1,1057,4,0,3,1,0,4,1,3,0,25,10,1,1,1,1.42,56,0.3,0.99,70,0.2,0,1.04,45,3,0.7,0.56,0.45
2,0,1,404,5,0,5,3,1,4,1,2,0,22,1,1,1,1,2.05,60,1.2,1.26,80,0.1,0,1.36,95,2,0.8,0.6,0.95
3,1,1,708,3,1,1,2,0,3,1,3,0,2,1,1,1,1,1.25,52,0.3,0.51,84,0.2,0,1.04,45,2,0.84,0.52,0.45
3,1,1,775,3,1,1,2,1,3,1,3,0,22,17,1,1,1,2.92,98,0.6,0.8,112,0.2,0,2.6,156,2,1.12,0.98,1.56
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,1.38,64,0.6,0.93,76,0.1,0,1.3,84,2,0.76,0.64,0.84
3,1,1,603,3,0,3,1,0,3,1,2,0,1,2,1,1,1,0.92,84,0.6,0.34,91,0.2,0,0.64,36,3,0.91,0.84,0.36
3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,1.38,61,0.3,0.59,84,0.2,0,1.17,60,1,0.84,0.61,0.6
3,1,1,1163,4,1,3,1,1,5,1,3,0,1,22,1,1,1,2.08,217,0.6,1.83,225,0.1,0,1.7,68,3,2.25,2.17,0.68
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,1.79,119,1.2,0.66,139,0.2,0,1.82,90,3,1.39,1.19,0.9
3,1,1,1047,4,0,3,1,0,4,1,3,0,25,2,1,1,1,1.39,81,1.2,0.78,91,0.3,0,1.82,60,2,0.91,0.81,0.6
3,1,1,447,1,0,1,1,0,4,1,3,0,2,22,1,1,1,1.04,23,1.2,0.46,36,0.1,0,0.8,32,2,0.36,0.23,0.32
3,1,1,1143,4,1,1,1,1,5,1,3,0,2,22,1,1,1,1.37,60,1.2,0.86,68,0.3,0,0.8,84,3,0.68,0.6,0.84
2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,1,1,1,2.17,3120,0.6,1.03,3120,0.2,0,1.44,40,3,0.0,0.0,0.4
2,0,1,97,1,1,6,2,1,4,1,3,1,1,2,1,1,1,1.22,3780,0.3,0.81,5460,0.3,0,0.9,65,1,0.0,0.0,0.65
3,1,1,787,3,1,1,2,1,2,1,3,0,17,2,1,1,1,2.33,88,0.6,1.44,97,0.1,0,1.2,105,2,0.97,0.88,1.05
3,1,1,1162,4,1,3,1,1,5,0,3,0,22,12,1,1,1,1.86,184,0.3,1.02,184,0.3,0,1.36,123,3,1.84,1.84,1.23
3,1,1,968,4,0,1,1,0,2,1,3,0,1,10,1,1,1,1.79,54,1.2,1.09,54,0.3,0,1.3,80,3,0.54,0.54,0.8
3,1,1,958,4,0,1,1,0,5,1,1,0,2,14,1,1,1,2.33,46,0.6,1.42,53,0.1,0,0.88,75,3,0.53,0.46,0.75
3,1,1,564,3,0,1,2,0,2,1,3,0,2,1,1,1,1,1.89,43,0.6,1.12,49,0.1,0,0.8,55,3,0.49,0.43,0.55
3,1,1,465,1,0,3,1,1,1,1,1,0,25,1,1,1,1,2.36,148,0.6,0.81,198,0.3,0,2.73,96,3,1.98,1.48,0.96
3,1,1,1131,4,1,1,1,1,3,1,3,0,2,1,1,1,1,1.12,85,0.6,0.6,88,0.2,0,0.72,52,3,0.88,0.85,0.52
3,1,1,981,4,0,1,1,1,2,0,1,0,1,22,1,1,1,2.06,65,0.3,0.65,74,0.3,0,1.36,130,2,0.74,0.65,1.3
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,1.36,38,0.3,0.65,43,0.1,0,0.9,40,2,0.43,0.38,0.4
2,0,1,407,5,0,6,2,1,4,0,2,1,2,15,1,1,1,2.05,2600,0.6,0.55,3380,0.1,0,1.12,90,2,0.0,0.0,0.9
2,0,1,176,2,0,8,1,1,4,0,1,1,22,25,1,1,1,0.53,2408,0.3,0.22,2609,0.3,0,0.32,32,2,0.0,0.0,0.32
3,1,1,619,3,0,3,2,0,2,1,4,0,17,25,1,1,1,2.36,139,0.6,1.43,156,0.2,0,3.25,155,2,1.56,1.39,1.55
2,0,1,97,1,1,6,2,1,4,1,3,1,1,2,1,1,1,1.32,5040,1.2,0.77,5460,0.2,0,1.17,65,2,0.0,0.0,0.65
3,1,1,548,3,0,1,1,0,4,1,2,0,2,1,1,1,1,0.92,42,0.6,0.34,46,0.2,0,0.72,40,2,0.46,0.42,0.4
2,0,1,372,3,1,6,1,1,4,1,3,1,2,1,1,1,1,1.3,3780,0.3,0.6,6720,0.2,0,1.04,70,2,0.0,0.0,0.7
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,1.49,34,0.3,0.66,43,0.2,0,1.17,55,1,0.43,0.34,0.55
3,1,1,682,3,1,1,1,1,3,1,2,0,1,25,1,1,1,2.14,98,1.2,0.77,137,0.1,0,2.3,120,2,1.37,0.98,1.2
3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,1,1,1,3.36,101,1.2,1.62,133,0.2,0,1.92,112,2,1.33,1.01,1.12
3,1,1,641,3,0,3,2,1,3,1,3,0,2,1,1,1,1,1.0,47,0.3,0.63,83,0.1,0,0.56,45,3,0.83,0.47,0.45
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,1.35,42,0.6,0.56,48,0.1,0,0.8,50,2,0.48,0.42,0.5
3,1,1,630,3,0,3,2,1,2,1,2,0,17,2,1,1,1,2.15,95,0.6,1.21,106,0.1,0,0.88,65,3,1.06,0.95,0.65
3,1,1,748,3,1,1,2,0,5,1,3,0,22,1,1,1,1,1.77,94,0.3,1.08,99,0.3,0,1.12,130,2,0.99,0.94,1.3
3,1,1,846,3,1,3,1,1,2,1,2,0,1,22,1,1,1,1.5,194,1.2,1.17,225,0.1,0,1.12,85,3,2.25,1.94,0.85
3,1,1,542,3,0,1,0,0,3,1,0,0,2,25,1,1,1,1.14,40,1.2,0.44,46,0.2,0,1.4,123,2,0.46,0.4,1.23
2,0,1,342,3,1,1,1,0,3,0,3,0,17,2,1,1,1,1.83,88,1.2,0.82,105,0.2,0,1.4,110,2,1.05,0.88,1.1
2,0,1,391,3,1,8,1,0,4,0,2,0,25,22,1,1,1,1.69,196,1.2,1.19,196,0.3,1,0.9,50,3,1.96,1.96,0.5
2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,1.09,3780,0.6,0.42,5040,0.2,0,0.6,91,2,0.0,0.0,0.91
2,0,1,151,2,0,6,1,1,3,1,3,1,25,22,1,1,1,0.62,3120,0.6,0.33,4160,0.3,0,0.52,28,1,0.0,0.0,0.28
3,1,1,741,3,1,1,2,0,2,1,3,0,17,2,1,1,1,1.95,73,1.2,0.91,94,0.2,0,1.12,76,3,0.94,0.73,0.76
2,0,1,192,2,1,3,1,1,2,1,1,0,22,1,1,1,1,1.86,158,0.3,0.78,184,0.1,1,1.2,85,1,1.84,1.58,0.85
3,1,1,863,3,1,3,2,0,3,1,3,0,2,1,1,1,1,1.72,184,0.6,0.97,218,0.3,0,1.82,60,2,2.18,1.84,0.6
3,1,1,1073,4,0,3,1,1,2,0,1,0,25,12,1,1,1,1.75,106,1.2,1.12,116,0.2,0,1.8,149,2,1.16,1.06,1.49
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,3.4,274,1.2,2.4,293,0.3,0,2.0,182,2,2.93,2.74,1.82
3,1,1,898,3,1,3,2,1,2,1,3,0,1,25,1,1,1,2.36,210,0.3,0.81,237,0.1,0,2.1,108,2,2.37,2.1,1.08
3,1,1,566,3,0,1,2,1,2,1,2,0,1,22,1,1,1,2.45,49,1.2,1.11,62,0.2,0,1.28,84,2,0.62,0.49,0.84
3,1,1,506,1,1,3,2,1,3,1,2,0,22,17,1,1,1,3.18,218,1.2,1.62,281,0.1,0,2.86,149,2,2.81,2.18,1.49
3,1,1,749,3,1,1,2,0,3,1,3,0,2,1,1,1,1,0.92,72,1.2,0.37,84,0.2,0,1.04,50,2,0.84,0.72,0.5
3,1,1,1104,4,0,3,2,0,3,1,3,0,1,22,1,1,1,2.4,130,0.3,0.95,149,0.3,0,1.36,117,2,1.49,1.3,1.17
3,1,1,460,1,0,3,1,0,3,1,3,0,25,22,1,1,1,1.46,52,0.6,1.2,58,0.2,0,0.32,24,3,0.58,0.52,0.24
3,1,1,1151,4,1,1,3,1,3,1,3,0,2,1,1,1,1,1.62,71,1.2,1.11,78,0.3,0,0.8,84,3,0.78,0.71,0.84
3,1,1,633,3,0,3,2,1,2,1,2,0,22,17,1,1,1,2.24,154,1.2,0.92,210,0.1,0,1.6,140,3,2.1,1.54,1.4
3,1,1,914,3,1,3,2,1,4,1,2,0,1,22,1,1,1,1.86,221,0.6,0.72,237,0.2,0,1.84,96,3,2.37,2.21,0.96
3,1,1,442,1,0,1,0,0,4,1,0,0,22,2,1,1,1,0.82,30,0.6,0.34,38,0.1,0,0.7,32,2,0.38,0.3,0.32
3,1,1,511,1,1,6,1,0,3,1,3,0,2,1,1,1,1,0.86,19,1.2,0.37,25,0.2,0,1.1,97,2,0.25,0.19,0.97
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,1.04,46,0.6,0.59,50,0.1,0,0.9,36,3,0.5,0.46,0.36
3,1,1,627,3,0,3,2,1,2,1,2,0,2,17,1,1,1,2.1,137,0.3,1.22,149,0.1,0,1.95,117,2,1.49,1.37,1.17
3,1,1,1098,4,0,3,1,1,2,0,2,0,17,2,1,1,1,1.59,88,0.3,0.69,108,0.3,0,1.5,100,2,1.08,0.88,1.0
3,1,1,563,3,0,1,2,0,2,1,2,0,17,2,1,1,1,1.2,42,0.6,0.81,46,0.2,0,1.43,65,2,0.46,0.42,0.65
3,1,1,486,1,1,1,2,0,3,1,3,0,22,1,1,1,1,2.41,108,0.6,1.27,118,0.2,0,1.36,100,2,1.18,1.08,1.0
2,0,1,9,1,0,1,1,1,2,1,2,0,17,1,1,1,1,1.16,24,1.2,0.49,36,0.1,1,0.78,52,2,0.36,0.24,0.52
3,1,1,588,3,0,1,3,0,4,1,3,0,25,22,1,1,1,0.72,16,1.2,0.46,24,0.1,0,0.5,20,2,0.24,0.16,0.2
3,1,1,1114,4,1,1,1,0,5,1,3,0,1,25,1,1,1,2.05,105,0.6,1.08,118,0.2,0,2.86,130,2,1.18,1.05,1.3
3,1,1,1008,4,0,1,1,1,2,0,2,0,22,3,1,1,1,1.86,43,1.2,1.35,45,0.3,0,1.44,123,2,0.45,0.43,1.23
2,0,1,170,2,0,8,1,1,2,0,3,0,22,25,1,1,1,0.54,223,0.3,0.33,357,0.2,0,0.72,28,1,3.57,2.23,0.28
3,1,1,1070,4,0,3,1,1,5,0,3,0,22,2,1,1,1,0.89,45,0.3,0.34,52,0.1,0,0.56,45,3,0.52,0.45,0.45
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,2.01,98,0.6,0.85,140,0.3,0,1.6,195,2,1.4,0.98,1.95
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,1.35,34,1.2,0.63,42,0.2,0,0.72,36,3,0.42,0.34,0.36
3,1,1,1059,4,0,3,1,0,2,0,4,0,25,11,1,1,1,1.95,119,0.6,0.94,144,0.3,0,2.08,88,2,1.44,1.19,0.88
3,1,1,783,3,1,1,2,1,4,1,3,0,2,1,1,1,1,1.38,68,0.3,0.66,76,0.1,0,0.9,48,1,0.76,0.68,0.48
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,1.28,16,0.3,0.53,17,0.3,0,0.8,104,1,0.17,0.16,1.04
3,1,1,881,3,1,3,2,0,4,1,3,0,22,12,1,1,1,1.73,139,0.3,1.18,153,0.1,0,1.12,85,3,1.53,1.39,0.85
3,1,1,1146,4,1,1,1,1,3,1,3,0,20,23,1,1,1,3.29,146,0.6,1.53,161,0.2,0,2.32,120,3,1.61,1.46,1.2
3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,1,1,1,1.24,100,0.3,1.13,111,0.1,0,0.72,60,2,1.11,1.0,0.6
3,1,1,1031,4,0,3,1,0,4,1,2,0,22,17,1,1,1,3.92,119,1.2,2.36,139,0.2,0,1.52,84,3,1.39,1.19,0.84
3,1,1,772,3,1,1,2,1,3,1,3,0,22,1,1,1,1,1.86,105,0.3,1.03,137,0.2,0,1.52,112,2,1.37,1.05,1.12
2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,0.64,3780,0.3,0.4,5040,0.1,1,0.4,30,2,0.0,0.0,0.3
2,0,1,259,3,0,1,1,3,2,0,4,0,14,2,1,1,1,1.77,54,0.3,1.39,56,0.1,0,2.34,84,2,0.56,0.54,0.84
3,1,1,840,3,1,3,1,0,3,1,2,0,25,1,1,1,1,2.0,210,1.2,0.81,237,0.3,0,1.52,195,3,2.37,2.1,1.95
2,0,1,326,3,0,7,1,1,1,1,1,1,1,2,1,1,1,1.44,2220,1.2,0.89,2405,0.2,0,1.17,50,2,0.0,0.0,0.5
3,1,1,772,3,1,1,2,1,3,1,3,0,22,1,1,1,1,2.48,105,0.6,0.97,118,0.1,0,1.52,140,2,1.18,1.05,1.4
3,1,1,450,1,0,1,1,1,3,0,2,0,1,2,1,1,1,1.43,38,0.6,0.7,43,0.2,0,1.0,78,2,0.43,0.38,0.78
3,1,1,704,3,1,1,2,0,3,1,3,0,1,2,1,1,1,1.17,64,0.6,0.73,84,0.3,0,0.88,97,3,0.84,0.64,0.97
2,0,1,419,6,0,2,1,1,3,1,2,0,25,22,1,1,1,0.72,13,1.2,0.51,16,0.2,0,0.7,19,2,0.16,0.13,0.19
3,1,1,629,3,0,3,2,1,2,1,2,0,17,2,1,1,1,1.49,100,1.2,0.68,103,0.3,0,1.1,75,3,1.03,1.0,0.75
2,0,1,162,2,0,7,1,1,1,1,2,1,22,25,1,1,1,0.54,1850,0.3,0.25,2220,0.1,0,0.6,24,1,0.0,0.0,0.24
3,1,1,528,2,0,6,1,1,3,1,2,0,2,1,1,1,1,0.92,14,0.3,0.41,19,0.2,0,0.8,65,1,0.19,0.14,0.65
3,1,1,540,2,1,6,1,1,3,1,3,0,9,10,1,1,1,1.55,19,1.2,1.26,25,0.2,0,1.3,104,2,0.25,0.19,1.04
3,1,1,621,3,0,3,2,0,3,1,2,0,22,2,1,1,1,0.98,74,0.3,0.47,95,0.2,0,0.8,71,2,0.95,0.74,0.71
3,1,1,1145,4,1,1,1,1,3,0,2,0,1,2,1,1,1,1.27,61,1.2,0.69,84,0.1,0,0.9,40,3,0.84,0.61,0.4
3,1,1,1180,4,1,3,1,1,4,1,2,0,25,2,1,1,1,2.48,203,1.2,1.72,225,0.2,0,1.95,90,3,2.25,2.03,0.9
2,0,1,351,3,1,1,1,1,5,0,4,0,17,2,1,1,1,0.97,97,1.2,0.44,99,0.2,0,2.34,100,1,0.99,0.97,1.0
3,1,1,1002,4,0,1,1,1,4,1,3,0,25,23,1,1,1,2.45,36,0.6,1.95,38,0.2,0,1.1,91,2,0.38,0.36,0.91
3,1,1,842,3,1,3,1,1,2,1,2,0,25,2,1,1,1,1.25,136,0.6,0.49,181,0.3,0,1.2,80,3,1.81,1.36,0.8
3,1,1,1044,4,0,3,1,0,4,1,2,0,22,2,1,1,1,0.89,50,0.3,0.31,63,0.3,0,0.91,28,3,0.63,0.5,0.28
3,1,1,1009,4,0,1,1,1,2,1,3,0,1,22,1,1,1,1.64,47,0.6,0.64,57,0.1,0,2.21,169,2,0.57,0.47,1.69
3,1,1,741,3,1,1,2,0,2,1,3,0,17,2,1,1,1,1.66,73,0.6,0.91,94,0.1,0,1.82,123,2,0.94,0.73,1.23
3,1,1,1121,4,1,1,1,0,4,1,3,0,1,22,1,1,1,2.92,113,0.3,1.45,133,0.3,0,1.52,169,3,1.33,1.13,1.69
3,1,1,948,4,0,1,1,0,3,1,3,0,22,20,1,1,1,2.83,79,0.6,1.36,99,0.3,0,3.12,124,2,0.99,0.79,1.24
2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,1,1,1,3.92,3120,1.2,2.84,3380,0.2,0,2.73,130,2,0.0,0.0,1.3
2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,0.75,4200,0.6,0.59,5040,0.2,1,1.3,50,1,0.0,0.0,0.5
3,1,1,1119,4,1,1,1,0,4,1,2,0,1,2,1,1,1,2.03,74,0.6,1.13,84,0.1,0,0.8,60,3,0.84,0.74,0.6
3,1,1,963,4,0,1,1,0,3,1,3,0,1,17,1,1,1,1.23,31,0.6,0.55,43,0.3,0,0.91,32,2,0.43,0.31,0.32
3,1,1,1054,4,0,3,1,0,3,0,3,0,25,2,1,1,1,1.14,80,0.6,0.55,90,0.2,0,1.43,75,2,0.9,0.8,0.75
3,1,1,976,4,0,1,1,1,3,1,3,0,25,1,1,1,1,2.0,74,1.2,0.71,82,0.2,0,2.47,105,2,0.82,0.74,1.05
3,1,1,533,2,1,1,1,1,3,1,3,0,19,25,1,1,1,2.5,76,0.3,1.32,97,0.2,0,1.95,95,2,0.97,0.76,0.95
2,0,1,47,1,0,6,3,1,2,1,2,1,17,1,1,1,1,0.85,2340,0.3,0.43,3380,0.3,0,0.6,30,2,0.0,0.0,0.3
3,1,1,683,3,1,1,1,1,4,0,3,0,1,2,1,1,1,1.05,82,0.3,0.59,84,0.1,0,1.3,84,2,0.84,0.82,0.84
3,1,1,596,3,0,3,0,0,3,1,0,0,2,1,1,1,1,1.2,72,0.3,0.48,98,0.2,0,1.43,65,3,0.98,0.72,0.65
3,1,1,988,4,0,1,1,1,3,1,2,0,1,2,1,1,1,2.01,41,0.6,1.2,48,0.2,0,1.3,91,2,0.48,0.41,0.91
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,1.79,89,1.2,0.6,128,0.1,0,1.4,72,2,1.28,0.89,0.72
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,3.4,247,0.6,2.4,281,0.1,0,3.25,182,2,2.81,2.47,1.82
3,1,1,1020,4,0,1,3,1,4,1,3,0,25,18,1,1,1,4.19,67,0.3,2.16,91,0.2,0,3.12,150,2,0.91,0.67,1.5
2,0,1,162,2,0,7,1,1,1,1,2,1,22,25,1,1,1,0.47,1665,0.3,0.23,2220,0.1,1,0.48,30,2,0.0,0.0,0.3
2,0,1,96,1,1,6,2,1,3,1,3,1,19,17,1,1,1,1.12,3780,0.6,0.63,5460,0.1,0,1.3,195,2,0.0,0.0,1.95
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,1.38,71,1.2,0.93,78,0.3,0,0.8,84,2,0.78,0.71,0.84
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,1.5,106,0.6,0.56,118,0.1,0,1.7,84,2,1.18,1.06,0.84
3,1,1,505,1,1,3,2,0,4,1,2,0,22,17,1,1,1,2.88,202,0.6,1.33,245,0.1,0,2.86,240,2,2.45,2.02,2.4
3,1,1,949,4,0,1,1,0,5,1,2,0,1,22,1,1,1,2.2,60,1.2,1.39,62,0.3,0,1.4,95,2,0.62,0.6,0.95
3,1,1,589,3,0,1,3,0,5,1,2,0,1,22,1,1,1,2.1,52,1.2,1.38,64,0.1,0,1.95,110,1,0.64,0.52,1.1
3,1,1,884,3,1,3,2,0,4,1,3,0,25,2,1,1,1,1.72,122,1.2,1.07,142,0.3,0,1.43,64,3,1.42,1.22,0.64
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,1.26,117,1.2,0.68,162,0.1,0,0.9,52,2,1.62,1.17,0.52
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,1.46,83,0.6,0.67,95,0.1,0,0.72,50,1,0.95,0.83,0.5
3,1,1,1113,4,1,1,1,0,4,0,2,0,1,25,1,1,1,1.82,126,1.2,0.81,168,0.1,0,2.0,130,3,1.68,1.26,1.3
3,1,1,1120,4,1,1,1,0,4,1,2,0,25,2,1,1,1,1.59,89,0.3,0.95,92,0.1,0,1.56,97,2,0.92,0.89,0.97
3,1,1,1110,4,1,1,0,0,2,0,0,0,17,2,1,1,1,2.36,90,1.2,0.84,122,0.1,0,2.08,110,2,1.22,0.9,1.1
3,1,1,618,3,0,3,2,0,2,1,3,0,25,1,1,1,1,1.82,148,1.2,0.81,198,0.1,0,1.68,135,2,1.98,1.48,1.35
2,0,1,177,2,0,8,2,1,2,0,2,0,25,22,1,1,1,0.74,235,0.3,0.45,282,0.1,0,0.6,24,2,2.82,2.35,0.24
3,1,1,472,1,0,3,2,1,3,1,4,0,2,18,1,1,1,1.51,97,0.3,1.16,111,0.3,0,1.7,110,2,1.11,0.97,1.1
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,1.95,83,1.2,0.76,108,0.2,0,2.5,266,2,1.08,0.83,2.66
2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,1,1,1,3.41,2600,0.6,1.49,3380,0.1,0,2.16,95,1,0.0,0.0,0.95
3,1,1,1022,4,0,3,0,0,2,1,0,0,2,1,1,1,1,0.92,84,0.3,0.41,111,0.2,0,0.8,65,3,1.11,0.84,0.65
3,1,1,903,3,1,3,2,1,3,1,2,0,1,25,1,1,1,3.21,270,0.3,1.45,310,0.3,0,1.92,188,3,3.1,2.7,1.88
2,0,1,189,2,1,1,2,1,2,1,1,0,25,22,1,1,1,0.51,35,0.6,0.3,42,0.1,1,0.4,20,3,0.42,0.35,0.2
3,1,1,821,3,1,1,3,1,3,1,3,0,2,1,1,1,1,1.2,58,0.6,0.45,68,0.2,0,1.2,78,2,0.68,0.58,0.78
3,1,1,1092,4,0,3,1,1,2,1,3,0,22,12,1,1,1,1.74,88,0.6,1.23,99,0.1,0,2.21,123,2,0.99,0.88,1.23
3,1,1,732,3,1,1,2,0,4,1,3,0,2,1,1,1,1,1.16,71,1.2,0.76,81,0.2,0,1.2,97,2,0.81,0.71,0.97
3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,1,1,1,1.6,81,1.2,0.84,99,0.1,0,1.43,97,3,0.99,0.81,0.97
